CNIC,Caller Number,Activate At,CDR Number
70398685041,923866107,2019-10-03,923283957
62430540188,923382218,2019-08-03,923854341
62430540188,923382218,2019-08-03,923115294
44912853836,923410471,2019-01-02,923365551
44912853836,923410471,2019-01-02,923378701
14619226636,923197075,2019-03-08,923634039
14619226636,923197075,2019-03-08,923547116
71677834189,923686571,2019-02-12,923887765
71677834189,923686571,2019-02-12,923294723
27823124328,923861954,2019-03-11,923685626
27823124328,923861954,2019-03-11,923401374
21034569838,923610438,2019-05-23,923542946
21034569838,923610438,2019-05-23,923004215
56216435714,923290207,2019-04-28,923614387
56216435714,923290207,2019-04-28,923485001
34483134816,923961074,2019-06-15,923461853
34483134816,923961074,2019-06-15,923575046
27253989499,923469275,2019-10-17,923400788
27253989499,923469275,2019-10-17,923667834
39724763633,923704145,2019-01-19,923776476
39724763633,923704145,2019-01-19,923627981
26813347115,923731409,2019-07-16,923076963
26813347115,923731409,2019-07-16,923145676
31264731814,923049318,2019-11-10,923506186
31264731814,923049318,2019-11-10,923544016
20494092266,923427624,2019-11-24,923209242
20494092266,923427624,2019-11-24,923435893
44175743111,923424125,2019-09-25,923550031
44175743111,923424125,2019-09-25,923092770
59791986336,923633201,2019-06-28,923921193
59791986336,923633201,2019-06-28,923674804
69862648247,923697295,2019-10-24,923796993
69862648247,923697295,2019-10-24,923262169
49110151991,923318278,2019-01-30,923133072
49110151991,923318278,2019-01-30,923097181
82691488493,923089240,2019-02-05,923218761
82691488493,923089240,2019-02-05,923899823
99420262295,923008829,2019-09-01,923304431
99420262295,923008829,2019-09-01,923991308
36581376705,923176626,2019-12-07,923690801
36581376705,923176626,2019-12-07,923926121
98731388695,923236648,2019-07-14,923503519
98731388695,923236648,2019-07-14,923985058
48884828598,923919930,2019-11-27,923515387
48884828598,923919930,2019-11-27,923215632
38867853269,923673766,2019-08-20,923171494
38867853269,923673766,2019-08-20,923732299
10933336839,923512595,2019-10-12,923955469
10933336839,923512595,2019-10-12,923030654
70715927862,923188502,2019-02-28,923360986
70715927862,923188502,2019-02-28,923885802
93027567771,923566397,2019-07-31,923665410
93027567771,923566397,2019-07-31,923358796
80978165681,923189879,2019-09-28,923730527
80978165681,923189879,2019-09-28,923029414
45301161136,923774002,2019-08-31,923360779
45301161136,923774002,2019-08-31,923409130
46993103619,923964387,2019-12-22,923420253
46993103619,923964387,2019-12-22,923401903
57839658852,923787038,2019-05-05,923339680
57839658852,923787038,2019-05-05,923154181
93303990451,923487438,2019-11-23,923122103
93303990451,923487438,2019-11-23,923236722
20841674972,923848993,2019-04-19,923678371
20841674972,923848993,2019-04-19,923015774
25260067773,923184145,2019-03-27,923383507
25260067773,923184145,2019-03-27,923019953
95119406407,923055906,2019-02-19,923457644
95119406407,923055906,2019-02-19,923178837
85433220121,923387213,2019-03-14,923359054
85433220121,923387213,2019-03-14,923800741
73155380667,923333044,2019-05-08,923553464
73155380667,923333044,2019-05-08,923793251
37082921732,923447004,2019-07-21,923120050
37082921732,923447004,2019-07-21,923652283
63172306462,923609121,2019-05-20,923372936
63172306462,923609121,2019-05-20,923886697
62147124203,923946748,2019-11-18,923772742
62147124203,923946748,2019-11-18,923425440
96816032836,923586354,2019-01-11,923936643
96816032836,923586354,2019-01-11,923077957
52728192338,923251082,2019-08-13,923630163
52728192338,923251082,2019-08-13,923873524
34051078025,923872805,2019-03-22,923074736
34051078025,923872805,2019-03-22,923043094
59033939759,923491746,2019-06-02,923021734
59033939759,923491746,2019-06-02,923868650
11151252877,923325110,2019-11-08,923218171
11151252877,923325110,2019-11-08,923966981
71973850291,923344436,2019-03-09,923140403
71973850291,923344436,2019-03-09,923892891
71305647314,923696433,2019-05-26,923481390
71305647314,923696433,2019-05-26,923720831
66550040132,923640045,2019-07-13,923909492
66550040132,923640045,2019-07-13,923317511
44093199018,923736422,2019-02-22,923559133
44093199018,923736422,2019-02-22,923985799
51579635003,923404904,2019-12-11,923349868
51579635003,923404904,2019-12-11,923274155
62229447814,923896229,2019-10-18,923526194
62229447814,923896229,2019-10-18,923377383
15137968441,923861215,2019-06-14,923319363
15137968441,923861215,2019-06-14,923975114
38161064041,923938439,2019-11-07,923441955
38161064041,923938439,2019-11-07,923277153
31901866610,923805995,2019-10-03,923572994
31901866610,923805995,2019-10-03,923824901
69784507161,923746149,2019-10-17,923999902
69784507161,923746149,2019-10-17,923443764
58925120224,923503846,2019-05-29,923140280
58925120224,923503846,2019-05-29,923708315
46213857553,923703714,2019-02-05,923903014
46213857553,923703714,2019-02-05,923428824
38222786418,923328693,2019-10-08,923997208
38222786418,923328693,2019-10-08,923220778
79914768308,923879231,2019-03-28,923195469
79914768308,923879231,2019-03-28,923480006
46507072022,923827746,2019-03-14,923968130
46507072022,923827746,2019-03-14,923844742
98728517042,923183238,2019-06-15,923801044
98728517042,923183238,2019-06-15,923828957
73158724744,923333944,2019-03-15,923748692
73158724744,923333944,2019-03-15,923327146
95069387382,923321138,2019-04-18,923812451
95069387382,923321138,2019-04-18,923041257
42734573481,923574268,2019-07-07,923470886
42734573481,923574268,2019-07-07,923879575
71836028649,923056630,2019-01-15,923969319
71836028649,923056630,2019-01-15,923601411
88193038825,923314507,2019-07-03,923898722
88193038825,923314507,2019-07-03,923914404
31107767210,923427339,2019-09-06,923975395
31107767210,923427339,2019-09-06,923800268
51474960465,923290691,2019-11-20,923358796
51474960465,923290691,2019-11-20,923028458
41004608423,923546524,2019-04-11,923297302
41004608423,923546524,2019-04-11,923864856
93040489218,923464796,2019-10-21,923921864
93040489218,923464796,2019-10-21,923816510
68299927739,923004581,2019-05-29,923917245
68299927739,923004581,2019-05-29,923077718
77759863840,923847936,2019-06-04,923844648
77759863840,923847936,2019-06-04,923672187
24293261154,923015339,2019-07-10,923804999
24293261154,923015339,2019-07-10,923316971
62370919734,923403644,2019-01-23,923819720
62370919734,923403644,2019-01-23,923025830
22855831386,923421494,2019-12-26,923879076
22855831386,923421494,2019-12-26,923031372
37536885147,923000707,2019-09-11,923413962
37536885147,923000707,2019-09-11,923087018
10737319935,923053530,2019-05-28,923160572
10737319935,923053530,2019-05-28,923866818
70201261323,923867390,2019-03-10,923407189
70201261323,923867390,2019-03-10,923550655
48644908607,923830654,2019-02-27,923157157
48644908607,923830654,2019-02-27,923845549
19290055985,923896822,2019-07-26,923070973
19290055985,923896822,2019-07-26,923024224
61968026022,923179143,2019-05-29,923474805
61968026022,923179143,2019-05-29,923601693
24216330248,923013084,2019-11-30,923627155
24216330248,923013084,2019-11-30,923251697
85960203328,923990354,2019-06-04,923174190
85960203328,923990354,2019-06-04,923305481
39863406681,923195469,2019-02-25,923860912
39863406681,923195469,2019-02-25,923981282
84211553473,923557668,2019-10-02,923763793
84211553473,923557668,2019-10-02,923237308
97997712311,923193025,2019-03-16,923003888
97997712311,923193025,2019-03-16,923618437
75406145041,923957847,2019-12-27,923068607
75406145041,923957847,2019-12-27,923931241
21951633253,923798133,2019-09-30,923989676
21951633253,923798133,2019-09-30,923030396
74701785554,923444649,2019-10-04,923461447
74701785554,923444649,2019-10-04,923392239
67475459332,923027056,2019-06-29,923503166
67475459332,923027056,2019-06-29,923835120
98025261473,923889719,2019-07-18,923456621
98025261473,923889719,2019-07-18,923545819
41557605676,923121787,2019-04-22,923184947
41557605676,923121787,2019-04-22,923069512
24964503447,923185193,2019-06-17,923531307
24964503447,923185193,2019-06-17,923088253
37639217341,923803774,2019-05-26,923106831
37639217341,923803774,2019-05-26,923322548
65713203161,923476666,2019-04-18,923377105
65713203161,923476666,2019-04-18,923114334
62772943964,923073191,2019-11-12,923442877
62772943964,923073191,2019-11-12,923623162
43046535013,923568313,2019-10-31,923633204
43046535013,923568313,2019-10-31,923351187
94533640198,923205920,2019-03-10,923815947
94533640198,923205920,2019-03-10,923893314
14780401994,923958068,2019-02-11,923040150
14780401994,923958068,2019-02-11,923077869
52191924933,923895567,2019-01-07,923981672
52191924933,923895567,2019-01-07,923800019
31463048200,923779539,2019-09-13,923996811
31463048200,923779539,2019-09-13,923999569
57392501616,923403115,2019-09-04,923123730
57392501616,923403115,2019-09-04,923460633
23989627886,923374634,2019-12-13,923806016
23989627886,923374634,2019-12-13,923636567
27263133839,923225079,2019-02-10,923176626
27263133839,923225079,2019-02-10,923354655
78466949763,923695806,2019-08-25,923469962
78466949763,923695806,2019-08-25,923629672
29641024467,923542660,2019-06-17,923450403
29641024467,923542660,2019-06-17,923490688
56408152050,923096954,2019-11-18,923011513
56408152050,923096954,2019-11-18,923353108
87681850411,923029197,2019-03-01,923029744
87681850411,923029197,2019-03-01,923982202
73860407876,923584623,2019-02-04,923650184
73860407876,923584623,2019-02-04,923928668
28003536382,923506198,2019-07-07,923622915
28003536382,923506198,2019-07-07,923703207
32138569886,923094841,2019-10-30,923554477
32138569886,923094841,2019-10-30,923123176
20764170229,923654794,2019-06-02,923243422
20764170229,923654794,2019-06-02,923271579
18961241323,923041858,2019-06-06,923780769
18961241323,923041858,2019-06-06,923386339
61760146613,923801044,2019-04-10,923801349
61760146613,923801044,2019-04-10,923861954
58553200005,923860731,2019-10-16,923864856
58553200005,923860731,2019-10-16,923365172
85995058677,923490506,2019-01-20,923300622
85995058677,923490506,2019-01-20,923056053
40836419513,923601411,2019-10-13,923841964
40836419513,923601411,2019-10-13,923431444
65125906424,923726732,2019-02-27,923973995
65125906424,923726732,2019-02-27,923007487
78637527100,923949673,2019-07-05,923733933
78637527100,923949673,2019-07-05,923433686
93247276732,923161662,2019-10-25,923328564
93247276732,923161662,2019-10-25,923143133
18355169986,923715570,2019-05-25,923144469
18355169986,923715570,2019-05-25,923012176
83356492034,923060597,2019-07-20,923196923
83356492034,923060597,2019-07-20,923804948
93442870164,923747333,2019-09-06,923212363
93442870164,923747333,2019-09-06,923784321
77186696553,923508187,2019-01-16,923985799
77186696553,923508187,2019-01-16,923041858
59122589516,923430814,2019-03-22,923363808
59122589516,923430814,2019-03-22,923372537
95945998634,923091895,2019-06-21,923296003
95945998634,923091895,2019-06-21,923017992
63957761486,923047543,2019-09-29,923758865
63957761486,923047543,2019-09-29,923103875
92813821017,923254707,2019-11-17,923123401
92813821017,923254707,2019-11-17,923713159
70720069020,923958347,2019-05-06,923104233
70720069020,923958347,2019-05-06,923832855
42645390503,923737048,2019-02-16,923491192
42645390503,923737048,2019-02-16,923065471
29424022827,923637596,2019-07-01,923399366
29424022827,923637596,2019-07-01,923555969
29778663185,923178450,2019-09-03,923184063
29778663185,923178450,2019-09-03,923999313
30078039656,923099810,2019-08-04,923737048
30078039656,923099810,2019-08-04,923818577
41627454703,923044620,2019-08-04,923733135
41627454703,923044620,2019-08-04,923523000
87835409699,923104235,2019-09-02,923049238
87835409699,923104235,2019-09-02,923330243
18662489543,923922343,2019-06-16,923026255
18662489543,923922343,2019-06-16,923006387
37688479865,923852252,2019-07-13,923878300
37688479865,923852252,2019-07-13,923144098
45476517966,923118617,2019-05-06,923315058
45476517966,923118617,2019-05-06,923631710
18092897607,923774872,2019-08-03,923223895
18092897607,923774872,2019-08-03,923267046
75242260561,923857531,2019-10-12,923451312
75242260561,923857531,2019-10-12,923025706
66145919701,923984462,2019-07-31,923890706
66145919701,923984462,2019-07-31,923976452
78519796596,923924509,2019-07-19,923559241
78519796596,923924509,2019-07-19,923374634
47164822683,923890223,2019-07-12,923712016
47164822683,923890223,2019-07-12,923421337
94384353719,923234339,2019-05-07,923182671
94384353719,923234339,2019-05-07,923924292
17137384705,923128059,2019-12-27,923442271
17137384705,923128059,2019-12-27,923473192
28606714022,923695011,2019-05-27,923637328
28606714022,923695011,2019-05-27,923505593
16378479766,923530696,2019-11-23,923333620
16378479766,923530696,2019-11-23,923784335
36999306197,923441390,2019-08-07,923358266
36999306197,923441390,2019-08-07,923681321
22777895905,923501649,2019-01-30,923838383
22777895905,923501649,2019-01-30,923533022
27016539497,923966158,2019-08-27,923128920
27016539497,923966158,2019-08-27,923433137
79339604720,923241738,2019-01-19,923440388
79339604720,923241738,2019-01-19,923267108
82242444393,923894312,2019-11-24,923858677
82242444393,923894312,2019-11-24,923320790
19671986378,923407805,2019-06-21,923480006
19671986378,923407805,2019-06-21,923285425
80800418803,923783717,2019-07-31,923068406
80800418803,923783717,2019-07-31,923469962
41604348011,923331272,2019-12-08,923657750
41604348011,923331272,2019-12-08,923682668
29801441638,923249596,2019-12-14,923564392
29801441638,923249596,2019-12-14,923648220
61359213214,923576502,2019-04-01,923966793
61359213214,923576502,2019-04-01,923030396
91249094935,923533097,2019-09-23,923043094
91249094935,923533097,2019-09-23,923960833
94830151160,923049571,2019-03-12,923978320
94830151160,923049571,2019-03-12,923007164
24730044964,923204866,2019-12-04,923028458
24730044964,923204866,2019-12-04,923947915
77174760742,923845525,2019-12-26,923525010
77174760742,923845525,2019-12-26,923860004
33943997793,923953737,2019-11-08,923958093
33943997793,923953737,2019-11-08,923446560
55878552862,923129948,2019-01-12,923386341
55878552862,923129948,2019-01-12,923104781
35615815574,923529485,2019-10-24,923291457
35615815574,923529485,2019-10-24,923530008
97893155591,923476867,2019-03-23,923554145
97893155591,923476867,2019-03-23,923794440
42574705250,923825957,2019-03-19,923737901
42574705250,923825957,2019-03-19,923353470
49960037673,923082662,2019-10-18,923636670
49960037673,923082662,2019-10-18,923331554
25885608868,923363808,2019-09-24,923272699
25885608868,923363808,2019-09-24,923498946
34938665023,923896665,2019-03-06,923262186
34938665023,923896665,2019-03-06,923086275
83406965745,923610767,2019-06-21,923612311
83406965745,923610767,2019-06-21,923050584
49072461223,923926772,2019-12-13,923246875
49072461223,923926772,2019-12-13,923131184
96060860035,923745283,2019-07-08,923176474
96060860035,923745283,2019-07-08,923247260
27771444715,923074753,2019-12-05,923730288
27771444715,923074753,2019-12-05,923294286
64997153876,923399366,2019-10-03,923590751
64997153876,923399366,2019-10-03,923949369
70219351445,923500948,2019-04-25,923070318
70219351445,923500948,2019-04-25,923533184
