CNIC,CDR Number
51579635003,923349868
51579635003,923274155
62229447814,923526194
62229447814,923377383
15137968441,923319363
15137968441,923975114
38161064041,923441955
38161064041,923277153
31901866610,923572994
31901866610,923824901
69784507161,923999902
69784507161,923443764
58925120224,923140280
58925120224,923708315
46213857553,923903014
46213857553,923428824
38222786418,923997208
38222786418,923220778
79914768308,923195469
79914768308,923480006
46507072022,923968130
46507072022,923844742
98728517042,923801044
98728517042,923828957
73158724744,923748692
73158724744,923327146
95069387382,923812451
95069387382,923041257
42734573481,923470886
42734573481,923879575
71836028649,923969319
71836028649,923601411
88193038825,923898722
88193038825,923914404
31107767210,923975395
31107767210,923800268
51474960465,923358796
51474960465,923028458
41004608423,923297302
41004608423,923864856
93040489218,923921864
93040489218,923816510
68299927739,923917245
68299927739,923077718
77759863840,923844648
77759863840,923672187
24293261154,923804999
24293261154,923316971
62370919734,923819720
62370919734,923025830
22855831386,923879076
22855831386,923031372
37536885147,923413962
37536885147,923087018
10737319935,923160572
10737319935,923866818
70201261323,923407189
70201261323,923550655
48644908607,923157157
48644908607,923845549
19290055985,923070973
19290055985,923024224
61968026022,923474805
61968026022,923601693
24216330248,923627155
24216330248,923251697
85960203328,923174190
85960203328,923305481
39863406681,923860912
39863406681,923981282
84211553473,923763793
84211553473,923237308
97997712311,923003888
97997712311,923618437
75406145041,923068607
75406145041,923931241
21951633253,923989676
21951633253,923030396
74701785554,923461447
74701785554,923392239
67475459332,923503166
67475459332,923835120
98025261473,923456621
98025261473,923545819
41557605676,923184947
41557605676,923069512
24964503447,923531307
24964503447,923088253
37639217341,923106831
37639217341,923322548
65713203161,923377105
65713203161,923114334
62772943964,923442877
62772943964,923623162
43046535013,923633204
43046535013,923351187
94533640198,923815947
94533640198,923893314
14780401994,923040150
14780401994,923077869
52191924933,923981672
52191924933,923800019
31463048200,923996811
31463048200,923999569
57392501616,923123730
57392501616,923460633
23989627886,923806016
23989627886,923636567
27263133839,923176626
27263133839,923354655
78466949763,923469962
78466949763,923629672
29641024467,923450403
29641024467,923490688
56408152050,923011513
56408152050,923353108
87681850411,923029744
87681850411,923982202
73860407876,923650184
73860407876,923928668
28003536382,923622915
28003536382,923703207
32138569886,923554477
32138569886,923123176
20764170229,923243422
20764170229,923271579
18961241323,923780769
18961241323,923386339
61760146613,923801349
61760146613,923861954
58553200005,923864856
58553200005,923365172
85995058677,923300622
85995058677,923056053
40836419513,923841964
40836419513,923431444
65125906424,923973995
65125906424,923007487
78637527100,923733933
78637527100,923433686
93247276732,923328564
93247276732,923143133
18355169986,923144469
18355169986,923012176
83356492034,923196923
83356492034,923804948
93442870164,923212363
93442870164,923784321
77186696553,923985799
77186696553,923041858
59122589516,923363808
59122589516,923372537
95945998634,923296003
95945998634,923017992
63957761486,923758865
63957761486,923103875
92813821017,923123401
92813821017,923713159
70720069020,923104233
70720069020,923832855
42645390503,923491192
42645390503,923065471
29424022827,923399366
29424022827,923555969
29778663185,923184063
29778663185,923999313
30078039656,923737048
30078039656,923818577
41627454703,923733135
41627454703,923523000
87835409699,923049238
87835409699,923330243
18662489543,923026255
18662489543,923006387
37688479865,923878300
37688479865,923144098
45476517966,923315058
45476517966,923631710
18092897607,923223895
18092897607,923267046
75242260561,923451312
75242260561,923025706
66145919701,923890706
66145919701,923976452
78519796596,923559241
78519796596,923374634
47164822683,923712016
47164822683,923421337
94384353719,923182671
94384353719,923924292
17137384705,923442271
17137384705,923473192
28606714022,923637328
28606714022,923505593
16378479766,923333620
16378479766,923784335
36999306197,923358266
36999306197,923681321
22777895905,923838383
22777895905,923533022
27016539497,923128920
27016539497,923433137
79339604720,923440388
79339604720,923267108
82242444393,923858677
82242444393,923320790
19671986378,923480006
19671986378,923285425
80800418803,923068406
80800418803,923469962
41604348011,923657750
41604348011,923682668
29801441638,923564392
29801441638,923648220
61359213214,923966793
61359213214,923030396
91249094935,923043094
91249094935,923960833
94830151160,923978320
94830151160,923007164
24730044964,923028458
24730044964,923947915
77174760742,923525010
77174760742,923860004
33943997793,923958093
33943997793,923446560
55878552862,923386341
55878552862,923104781
35615815574,923291457
35615815574,923530008
97893155591,923554145
97893155591,923794440
42574705250,923737901
42574705250,923353470
49960037673,923636670
49960037673,923331554
25885608868,923272699
25885608868,923498946
34938665023,923262186
34938665023,923086275
83406965745,923612311
83406965745,923050584
49072461223,923246875
49072461223,923131184
96060860035,923176474
96060860035,923247260
27771444715,923730288
27771444715,923294286
64997153876,923590751
64997153876,923949369
70219351445,923070318
70219351445,923533184
97825073972,923087990
97825073972,923657548
87971555383,923460194
87971555383,923952806
72750068333,923939865
72750068333,923527060
84560711463,923025599
84560711463,923513187
69280294871,923248837
69280294871,923313158
53819315103,923906444
53819315103,923518050
50187465597,923629012
50187465597,923338242
27508627883,923146880
27508627883,923320766
13777023868,923008193
13777023868,923358266
76496242009,923327665
76496242009,923254250
15377406747,923663345
15377406747,923039817
59949842022,923387439
59949842022,923668949
59315120594,923069735
59315120594,923553891
87582397411,923313465
87582397411,923709499
11814973499,923960411
11814973499,923787548
24091495189,923924200
24091495189,923169059
51498803751,923054011
51498803751,923057992
91443115922,923130934
91443115922,923958093
79795628082,923596543
79795628082,923785784
43566708530,923074753
43566708530,923420253
97265054271,923770049
97265054271,923651351
62118133398,923205774
62118133398,923781023
72136413153,923489699
72136413153,923987561
16602733639,923071966
16602733639,923392672
52280408032,923595898
52280408032,923517851
16915656202,923266320
16915656202,923037388
65842573266,923803774
65842573266,923157633
62391040457,923386479
62391040457,923396323
88463584297,923010871
88463584297,923898722
11691215416,923495949
11691215416,923289290
52909390487,923990518
52909390487,923355247
81419925322,923578551
81419925322,923973193
30141531649,923712718
30141531649,923399713
70643774311,923195796
70643774311,923453906
19389707508,923718354
19389707508,923139780
92042380976,923436024
92042380976,923469962
33165403889,923655122
33165403889,923688825
63399088899,923944786
63399088899,923220103
62106809132,923976514
62106809132,923940077
13830895126,923844096
13830895126,923984483
90067170694,923245495
90067170694,923159113
28519149682,923774912
28519149682,923584822
17981991952,923331272
17981991952,923255826
69964258315,923410471
69964258315,923072365
50085136599,923971690
50085136599,923272699
39909267845,923729030
39909267845,923407180
70130075045,923537100
70130075045,923843662
19461800940,923894984
19461800940,923875786
92470273191,923202268
92470273191,923283957
98092959406,923825957
98092959406,923103493
85178280369,923449749
85178280369,923769558
10074909744,923718760
10074909744,923540470
74283059619,923945856
74283059619,923826366
70500489904,923522207
70500489904,923007164
69741591906,923959364
69741591906,923666349
90301000152,923332862
90301000152,923335591
74961593997,923375561
74961593997,923177469
46375153174,923327368
46375153174,923618045
21382859670,923399608
21382859670,923251697
47068115364,923025830
47068115364,923106831
36541764126,923430261
36541764126,923171987
93272742014,923167050
93272742014,923032706
32141957938,923848993
32141957938,923958218
43366992808,923269663
43366992808,923731950
68020939004,923387563
68020939004,923599341
99923317951,923823067
99923317951,923077718
60543441698,923156988
60543441698,923981672
67386861794,923627987
67386861794,923899404
41462967427,923941017
41462967427,923459938
74514869084,923927632
74514869084,923651341
32876026678,923630646
32876026678,923590913
68641946221,923958703
68641946221,923637070
15757851836,923658301
15757851836,923112200
80401107886,923467175
80401107886,923818273
11868803661,923685463
11868803661,923030956
53703289017,923960076
53703289017,923576472
52287487412,923824800
52287487412,923115294
18066287659,923258762
18066287659,923862150
24087271491,923533157
24087271491,923991255
67650960910,923075226
67650960910,923326002
64651024463,923442799
64651024463,923367748
43508115570,923057696
43508115570,923362928
10318899614,923174749
10318899614,923881778
51971145297,923435062
51971145297,923477598
75700524074,923690880
75700524074,923024524
84882603927,923906444
84882603927,923728693
80294773935,923845908
80294773935,923160773
30361883723,923695128
30361883723,923896980
31245089364,923288840
31245089364,923984462
84307353055,923407429
84307353055,923284256
21960669153,923034780
21960669153,923732165
98826234764,923914401
98826234764,923950124
42008907153,923291457
42008907153,923612507
80337221116,923509237
80337221116,923062279
37363250528,923272018
37363250528,923483582
84072725469,923706578
84072725469,923483749
63333590101,923110530
63333590101,923032461
19655118650,923126158
19655118650,923149418
37964219437,923302333
37964219437,923989439
16385499223,923236722
16385499223,923825957
48644825701,923263108
48644825701,923735766
58254813631,923843198
58254813631,923656870
84200197293,923622330
84200197293,923143072
77833835014,923193518
77833835014,923081959
44789857032,923474263
44789857032,923301054
92719427318,923600710
92719427318,923088977
53666391423,923715378
53666391423,923205343
73652391397,923296202
73652391397,923589323
48647450178,923871008
48647450178,923182498
96652390192,923887765
96652390192,923670379
22728656512,923113119
22728656512,923197663
87583889865,923928708
87583889865,923440921
47984078102,923989512
47984078102,923316110
99090199450,923572128
99090199450,923736633
54536787680,923363120
54536787680,923999013
48629009893,923262570
48629009893,923415326
14780738979,923024057
14780738979,923105006
52693107231,923218190
52693107231,923835931
22214628105,923060597
22214628105,923063482
25093755384,923697574
25093755384,923769463
